id,evidence,prediction,label
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patients with signs of metastasis in the CNS. Patients with a history of uncontrolled convulsions, central nervous system disorders or psychiatric disability judged by the investigator to be clinically significant precluding informed consent or interfering with compliance for oral drug intake should be excluded.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients with an active infection.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patients with a history of other neoplasias during the previous five years, except for basal cell skin cancer or cervical cancer in situ, both cured.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients showing the following laboratory values:,0,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Neutrophil count < 555 x 109/l,0,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Platelet count< 100 x 109/l,0,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Serum creatinine > 1,5 x upper normality limit",0,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  seric bilirubin > 2,0 x upper normality limit",0,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  ALAT, ASAT > 2,5 x upper normality limit or > 5 x upper normality limit in case of liver metastases",0,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Alkaline phosphatase > 2,5 x upper normality limit > 5 x upper normality limit in case of liver metastases o > 10 x upper normality limit in case of bone metastases.",0,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patients under radiotherapy four weeks prior to the initiation of the study treatment, or under previous radiotherapy on the marker lesions be measured during the study (new marker lesions that appear in previously irradiated areas are accepted) or patients who are receiving programmed radiotherapy.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients under major surgery within 4 weeks prior to study treatment or who have not completely recovered from the effects of major surgery.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients who lack upper gastrointestinal tract physical integrity or with malabsorption syndrome.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients who have received more than two cycles of chemotherapy for the metastatic disease.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients Her2 + per FISH ó +++ Immunohistochemistry,0,0
d1d5671f-79dd-4fd3-a4aa-b5f81d8a944f,Adverse Events 1:,1,1
d1d5671f-79dd-4fd3-a4aa-b5f81d8a944f,  Total: 0/60 (0.00%),0,1
d1d5671f-79dd-4fd3-a4aa-b5f81d8a944f,Adverse Events 2:,1,1
d1d5671f-79dd-4fd3-a4aa-b5f81d8a944f,  Total: 0/60 (0.00%),0,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,Outcome Measurement: ,1,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Percentage of Participants Experiencing Any Treatment Emergent Adverse Events and Serious Treatment Emergent Adverse Events,1,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Treatment-emergent adverse events (TEAEs) were defined as any adverse events (AEs) that begin or worsen on or after the start of study drug through 30 days after the last dose of study drug. The severity was graded based on the National Cancer Institute's Common Terminology Criteria for Adverse Events Version 4.03. An AE that met one or more of the following outcomes was classified as serious:,1,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Fatal,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Life-threatening,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Disabling/incapacitating,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Results in hospitalization or prolongs a hospital stay,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  A congenital abnormality,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Other important medical events may also be considered serious AEs if they may require medical or surgical intervention to prevent one of the outcomes listed above,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Per planned analysis, populations to be used for evaluation of this outcome measure were as follows: Triple Negative Breast Cancer (TNBC) Target Population, HR+/HER2- Metastatic Breast Cancer (mBC) Population, Metastatic Urothelial Cancer (mUC) Population, and Overall Safety Population.",1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Time frame: First dose date up to last dose for data cutoff date of 01 March 2019 (maximum duration: 55.2 months) plus 30 days,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,Results 1: ,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Arm/Group Title: TNBC Target Population,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Arm/Group Description: Overall 144 participants with TNBC were enrolled in the study and received at least one dose of SG. Of these 144 participants, 108 received at least 2 prior therapies for metastatic disease and were treated with SG at a starting dose of 10mg/kg. These 108 participants were included in the analysis of safety and were referred to as the TNBC Target Population.",0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Overall Number of Participants Analyzed: 108,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Measure Type: Number,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Unit of Measure: Percentage of participants  Adverse Events: 100.0,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Serious Adverse Events: 30.6,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,Results 2: ,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Arm/Group Title: HR+/HER2- mBC Population,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Arm/Group Description: Overall 68 participants with non-TNBC were enrolled in the study and received at least one dose of SG. Of these 68 participants, 54 were confirmed as Hormone receptor-positive/Human epidermal growth factor receptor 2-negative (HR+/HER2-), had progressed on at least one prior hormonal therapy in the metastatic setting, and had received at least one dose of 10 mg/kg SG. These 54 participants were included in the analysis of safety and were referred to as the HR+/HER2- mBC Population.",0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Overall Number of Participants Analyzed: 54,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Measure Type: Number,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Unit of Measure: Percentage of participants  Adverse Events: 100.0,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Serious Adverse Events: 35.2,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,Outcome Measurement: ,1,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Number of Participants With Objective Response,0,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Objective response in participants was defined as the number of participants with complete response (CR) or partial response (PR) after treatment with talazoparib and maintained for at least 4 weeks (28 days) as assessed by response evaluation criteria in solid tumors (RECIST) version 1.1. CR defined as disappearance of all non-nodal target lesions (where all target lesions were recorded with a length of 0 millimeter [mm] on the case report form [CRF]) and the reduction of the shortest diameter of all nodal lesions to less than [<] 10 mm. PR was defined by a 30% or more decrease in the sum of the longest diameters (SLD) + sum of shortest diameters (SSD) of target lesions, taking as reference the baseline SLD+SSD.",1,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Time frame: From Baseline until disease progression or death due to any cause (maximum duration: 1071 days for Part 1; 834 days for Part 2),0,1
cf45d975-0c29-4cf3-8f21-c245482a2b32,Results 1: ,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Arm/Group Title: Part 1 and Part 2: Talazoparib (Breast Cancer),0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Arm/Group Description: Participants with breast cancer who received talazoparib capsules in Part 1 and 2 at a dose of either 600 mcg/day, 900 mcg/day, 1000 mcg/day, 1100 mcg/day.",0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Overall Number of Participants Analyzed: 20,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Measure Type: Number,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Unit of Measure: participants  8,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,Results 2: ,1,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Arm/Group Title: Part 1 and Part 2: Talazoparib (Ovarian/ Peritoneal Cancer),0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,"  Arm/Group Description: Participants with ovarian/ peritoneal cancer who received talazoparib capsules in Part 1 and 2 at a dose of either 25 mcg/day, 50 mcg/day, 100 mcg/day, 200 mcg/day, 400 mcg/day, 600 mcg/day, 900 mcg/day, 1000 mcg/day, 1100 mcg/day.",0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Overall Number of Participants Analyzed: 31,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Measure Type: Number,0,0
cf45d975-0c29-4cf3-8f21-c245482a2b32,  Unit of Measure: participants  12,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,Outcome Measurement: ,1,1
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Patients With Tumor Response (Response Evaluation Criteria in Solid Tumors) Who Received All 24 Doses of 852A.,1,1
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,"  Assessment of anti-tumor activity of 852A using Response Evaluation Criteria in Solid Tumors (RECIST) criteria to evaluate tumor response after 24 doses. Complete Response (CR)= disappearance of all target lesions, Partial Response (PR) = at least 30% decrease in sum of longest diameter of target lesions, Progressive Disease (PD) = at least 25% increase in sum of longest diameter of target lesions, Stable Disease = neither PR or PD.",1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Time frame: after 12 weeks (24 doses of 852A),0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,Results 1: ,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Arm/Group Title: Patients With Ovarian Cancer,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Arm/Group Description: Participants with ovarian cancer who received all 24 doses of 852A.,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Overall Number of Participants Analyzed: 3,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Measure Type: Number,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Unit of Measure: Participants  Complete Response: 0,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Partial Response: 0,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Stable Disease: 1,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Progressive Disease: 2,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,Outcome Measurement: ,1,1
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Number of Participants With Aromatase Inhibitor Associated Musculoskeletal Symptoms (AIMSS),1,1
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  [Not Specified],0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Time frame: 12 months,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,Results 1: ,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Arm/Group Title: Arm I,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,"  Arm/Group Description: Patients receive zoledronic acid IV at months 1 and 6. Beginning 14 days after first zoledronic acid infusion, patients receive oral letrozole once daily for 12 months in the absence of disease progression or unacceptable toxicity.",0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  letrozole: Given orally,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  zoledronic acid: Given IV,0,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  laboratory biomarker analysis: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  enzyme-linked immunosorbent assay: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  mass spectrometry: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  bone scan: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  quality-of-life assessment: Ancillary studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  questionnaire administration: Ancillary studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  pharmacogenomic studies: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  high performance liquid chromatography: Correlative studies,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Overall Number of Participants Analyzed: 59,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Measure Type: Count of Participants,1,0
fb011e19-d4fb-4e6c-b7c9-7a7238f78970,  Unit of Measure: Participants  22  37.3%,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Outcome Measurement: ,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Physical Well-being a Subcale of the Functional Assessment of Cancer Therapy-Breast Quality of Life Instrument (FACT-B),1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,"  FACT-B was used as the breast cancer-specific quality-of-life measure. FACT-B consists of 5 subscale scores pertaining to 4 well-being dimensions (physical, social-family, emotional, functional) and additional breast cancer concerns. A total overall score is the sum of all subscales. Response options were 0=not at all, 1=a little bit, 2=somewhat, 3=quite a bit, and 4=very much.",1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,"  Psychometric analysis in our Spanish-speaking Latina sample resulted in modifications to FACT-B: physical well-being subscale. Of 7 items, 1 was dropped because it was conceptually different from other items on that scale. Modified subscale was scored by summing items. Possible score ranges for physical well-being were 0-24. Higher scores indicated greater well-being.",0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Time frame: Baseline and 6 month assessment,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Results 1: ,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Title: Nuevo Amanecer Peer Support Program,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Description: Nuevo Amanecer is a cognitive-behavioral stress management program delivered by peers (Spanish-speaking Latinas who have had breast cancer) designed to address the first year of survivorship.,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Peer Support Program:,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Work with a trained counselor who is a breast cancer survivor,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Meet 8 times in-person over the 8 week program with the counselor,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Counselor helps participant develop a personalized support program to help her improve her quality of life,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,"  Receives information on breast cancer, its treatments, stress management, and cognitive refraining.",0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Overall Number of Participants Analyzed: 76,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Mean (Standard Deviation),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Unit of Measure: units on a scale  Baseline: 15.29         (5.78),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  6 month: 19.44         (4.26),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Results 2: ,1,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Title: Wait-list Control,0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,"  Arm/Group Description: Waits six months, and at the end of the six months is offered the option of participating in the peer support program.",0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Overall Number of Participants Analyzed: 75,1,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Mean (Standard Deviation),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Unit of Measure: units on a scale  Baseline: 16.76         (5.02),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  6 month: 18.44         (4.58),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Outcome Measurement: ,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  The Primary Effectiveness Endpoint is a Measure of Intraoperative Success in Addressing Positive Margins as Detected by Permanent Pathology)by Additional Oriented Tissue Re-excision From the Surgical Cavity.,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,"  Tests the efficacy of the device to intra-operatively assess positive margins (superiority) - CSR is 'positive' when all positive margins, as detected by histology, on the main specimen addressed intra-operatively",0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Time frame: two weeks after surgery,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Results 1: ,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Title: Standard of Care (SOC),0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Description: Standard of Care arm - standard of care lumpectomy procedure,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Lumpectomy: Standard of care lumpectomy procedure,0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Overall Number of Participants Analyzed: 147,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Measure Type: Number,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Unit of Measure: percentage of participants analyzed  22.4,1,0
fd800c89-d30c-4a9a-970b-5385deeab52f,Results 2: ,1,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Title: Device + (Standard of Care) SOC,0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Arm/Group Description: Use of the device in addition to the standard of care lumpectomy procedure.,0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  MarginProbe: Device use to assess margin status of the excised specimen surface.,0,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Lumpectomy: Standard of care lumpectomy procedure,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Overall Number of Participants Analyzed: 163,1,1
fd800c89-d30c-4a9a-970b-5385deeab52f,  Measure Type: Number,0,0
fd800c89-d30c-4a9a-970b-5385deeab52f,  Unit of Measure: percentage of participants analyzed  71.8,1,0
d0212d75-c952-4ad3-ae36-bbf675eae985,Outcome Measurement: ,0,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Proportion of Participants With Controlled Acute Vomiting,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  No episodes of vomiting and no rescue medication during first 24 hours after cyclophosphamide administration.,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Time frame: at 0-24 hours,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,Results 1: ,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,"  Arm/Group Title: Aprepitant, Dexamethasone, Cytoxan & Kytril",1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,"  Arm/Group Description: Day 1: 1 mg of Kytril orally or I.V., 10 mg of Dexamethasone orally, and Aprepitant 125 mg orally, 1 hour prior to cyclophosphamide administration.",1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Cyclophosphamide 4gm/m2 I.V. over 90 - 120 minutes.,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Days 2 & 3: Aprepitant 80 mg once daily in the morning.,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Aprepitant: Aprepitant 80mg once daily in the morning on days 2 and 3,1,1
d0212d75-c952-4ad3-ae36-bbf675eae985,  Cyclophosphamide: Cyclophosphamide 4 gm/m2 I.V. over 90-120 minutes,1,1
